2025-07-23 14:16:50.041943 [INFO] class_ch341.py -                 init(71): 运行在开发环境中。尝试从脚本目录相对路径加载库: /home/tars/Tashan/lib/ch341/CH341PAR_LINUX/lib/x64/dynamic/libch347.so
2025-07-23 14:16:59.783263 [INFO] test.py -                 fingerReadHandle(20): tf[1] = 0.0
2025-07-23 14:16:59.783296 [INFO] test.py -                 fingerReadHandle(21): tfDir[1] = 65535
2025-07-23 14:16:59.783331 [INFO] test.py -                 fingerReadHandle(22): sProxCapData = [0, 0]
2025-07-23 14:16:59.783359 [INFO] test.py -                 fingerReadHandle(23): mProxCapData = [0]
2025-07-23 14:16:59.848573 [INFO] test.py -                 fingerReadHandle(16): index=0
2025-07-23 14:16:59.848685 [INFO] test.py -                 fingerReadHandle(17): capChannelDat=[3343500, 3211626, 3451304, 3317836, 3172572, 3144704, 3242404, 3256896, 3156056, 3226496, 3500460, 3366472, 3239786, 3442642, 3931380, 8255748]
2025-07-23 14:16:59.848726 [INFO] test.py -                 fingerReadHandle(19): nf[0] = 0.0
2025-07-23 14:16:59.848758 [INFO] test.py -                 fingerReadHandle(20): tf[0] = 0.0
2025-07-23 14:16:59.848788 [INFO] test.py -                 fingerReadHandle(21): tfDir[0] = 65535
2025-07-23 14:16:59.848818 [INFO] test.py -                 fingerReadHandle(19): nf[1] = 0.0
2025-07-23 14:16:59.848848 [INFO] test.py -                 fingerReadHandle(20): tf[1] = 0.0
2025-07-23 14:16:59.848876 [INFO] test.py -                 fingerReadHandle(21): tfDir[1] = 65535
2025-07-23 14:16:59.848905 [INFO] test.py -                 fingerReadHandle(22): sProxCapData = [0, 0]
2025-07-23 14:16:59.848935 [INFO] test.py -                 fingerReadHandle(23): mProxCapData = [0]
2025-07-23 14:16:59.914021 [INFO] test.py -                 fingerReadHandle(16): index=0
2025-07-23 14:16:59.914138 [INFO] test.py -                 fingerReadHandle(17): capChannelDat=[3344562, 3212802, 3451684, 3317646, 3172610, 3143148, 3241000, 3255872, 3153096, 3223006, 3500460, 3366284, 3241644, 3446360, 3931532, 8254990]
2025-07-23 14:16:59.914180 [INFO] test.py -                 fingerReadHandle(19): nf[0] = 0.0
2025-07-23 14:16:59.914231 [INFO] test.py -                 fingerReadHandle(20): tf[0] = 0.0
2025-07-23 14:16:59.914262 [INFO] test.py -                 fingerReadHandle(21): tfDir[0] = 65535
2025-07-23 14:16:59.914295 [INFO] test.py -                 fingerReadHandle(19): nf[1] = 0.0
2025-07-23 14:16:59.914326 [INFO] test.py -                 fingerReadHandle(20): tf[1] = 0.0
2025-07-23 14:16:59.914359 [INFO] test.py -                 fingerReadHandle(21): tfDir[1] = 65535
2025-07-23 14:16:59.914389 [INFO] test.py -                 fingerReadHandle(22): sProxCapData = [0, 0]
2025-07-23 14:16:59.914459 [INFO] test.py -                 fingerReadHandle(23): mProxCapData = [0]
2025-07-23 14:16:59.979758 [INFO] test.py -                 fingerReadHandle(16): index=0
2025-07-23 14:16:59.979882 [INFO] test.py -                 fingerReadHandle(17): capChannelDat=[3344106, 3212650, 3450772, 3316356, 3170030, 3144704, 3240014, 3254658, 3155032, 3225358, 3500196, 3365070, 3241644, 3447270, 3930772, 8254990]
2025-07-23 14:16:59.979930 [INFO] test.py -                 fingerReadHandle(19): nf[0] = 0.0
2025-07-23 14:16:59.979964 [INFO] test.py -                 fingerReadHandle(20): tf[0] = 0.0
2025-07-23 14:16:59.979994 [INFO] test.py -                 fingerReadHandle(21): tfDir[0] = 65535
2025-07-23 14:16:59.980025 [INFO] test.py -                 fingerReadHandle(19): nf[1] = 0.0
2025-07-23 14:16:59.980055 [INFO] test.py -                 fingerReadHandle(20): tf[1] = 0.0
2025-07-23 14:16:59.980083 [INFO] test.py -                 fingerReadHandle(21): tfDir[1] = 65535
2025-07-23 14:16:59.980113 [INFO] test.py -                 fingerReadHandle(22): sProxCapData = [0, 0]
2025-07-23 14:16:59.980142 [INFO] test.py -                 fingerReadHandle(23): mProxCapData = [0]
2025-07-23 14:17:00.042828 [INFO] test.py -                 fingerReadHandle(16): index=0
2025-07-23 14:17:00.042958 [INFO] test.py -                 fingerReadHandle(17): capChannelDat=[3344106, 3210184, 3450772, 3316014, 3170030, 3144704, 3241682, 3256174, 3155032, 3225358, 3500196, 3364956, 3242024, 3443970, 3930242, 8254308]
2025-07-23 14:17:00.043005 [INFO] test.py -                 fingerReadHandle(19): nf[0] = 0.0
2025-07-23 14:17:00.043038 [INFO] test.py -                 fingerReadHandle(20): tf[0] = 0.0
2025-07-23 14:17:00.043069 [INFO] test.py -                 fingerReadHandle(21): tfDir[0] = 65535
2025-07-23 14:17:00.043099 [INFO] test.py -                 fingerReadHandle(19): nf[1] = 0.0
2025-07-23 14:17:00.043129 [INFO] test.py -                 fingerReadHandle(20): tf[1] = 0.0
2025-07-23 14:17:00.043158 [INFO] test.py -                 fingerReadHandle(21): tfDir[1] = 65535
2025-07-23 14:17:00.043187 [INFO] test.py -                 fingerReadHandle(22): sProxCapData = [0, 0]
2025-07-23 14:17:00.043217 [INFO] test.py -                 fingerReadHandle(23): mProxCapData = [0]
2025-07-23 14:17:00.088336 [INFO] test.py -                 fingerReadHandle(16): index=0
2025-07-23 14:17:00.088466 [INFO] test.py -                 fingerReadHandle(17): capChannelDat=[3343310, 3210184, 3448612, 3316014, 3169310, 3142314, 3241682, 3256174, 3155866, 3225168, 3499816, 3361960, 3239104, 3443552, 3928232, 8254308]
2025-07-23 14:17:00.088539 [INFO] test.py -                 fingerReadHandle(19): nf[0] = 0.0
2025-07-23 14:17:00.088576 [INFO] test.py -                 fingerReadHandle(20): tf[0] = 0.0
2025-07-23 14:17:00.088606 [INFO] test.py -                 fingerReadHandle(21): tfDir[0] = 65535
2025-07-23 14:17:00.088635 [INFO] test.py -                 fingerReadHandle(19): nf[1] = 0.0
2025-07-23 14:17:00.088663 [INFO] test.py -                 fingerReadHandle(20): tf[1] = 0.0
2025-07-23 14:17:00.088691 [INFO] test.py -                 fingerReadHandle(21): tfDir[1] = 65535
2025-07-23 14:17:00.088720 [INFO] test.py -                 fingerReadHandle(22): sProxCapData = [0, 0]
2025-07-23 14:17:00.088748 [INFO] test.py -                 fingerReadHandle(23): mProxCapData = [0]
2025-07-23 14:17:00.133820 [INFO] test.py -                 fingerReadHandle(16): index=0
2025-07-23 14:17:00.133918 [INFO] test.py -                 fingerReadHandle(17): capChannelDat=[3343652, 3210374, 3451000, 3317418, 3170980, 3144818, 3241758, 3256896, 3156662, 3226306, 3500346, 3364500, 3240014, 3443970, 3930242, 8255786]
2025-07-23 14:17:00.133964 [INFO] test.py -                 fingerReadHandle(19): nf[0] = 0.0
2025-07-23 14:17:00.133995 [INFO] test.py -                 fingerReadHandle(20): tf[0] = 0.0
2025-07-23 14:17:00.134024 [INFO] test.py -                 fingerReadHandle(21): tfDir[0] = 65535
2025-07-23 14:17:00.134053 [INFO] test.py -                 fingerReadHandle(19): nf[1] = 0.0
2025-07-23 14:17:00.134080 [INFO] test.py -                 fingerReadHandle(20): tf[1] = 0.0
2025-07-23 14:17:00.134107 [INFO] test.py -                 fingerReadHandle(21): tfDir[1] = 65535
2025-07-23 14:17:00.134135 [INFO] test.py -                 fingerReadHandle(22): sProxCapData = [0, 0]
2025-07-23 14:17:00.134162 [INFO] test.py -                 fingerReadHandle(23): mProxCapData = [0]
2025-07-23 14:17:00.199585 [INFO] test.py -                 fingerReadHandle(16): index=0
2025-07-23 14:17:00.199689 [INFO] test.py -                 fingerReadHandle(17): capChannelDat=[3344258, 3212308, 3451038, 3317874, 3169880, 3142200, 3241948, 3258298, 3156624, 3225850, 3500384, 3366246, 3241606, 3446132, 3932972, 8257492]
2025-07-23 14:17:00.199728 [INFO] test.py -                 fingerReadHandle(19): nf[0] = 0.0
2025-07-23 14:17:00.199758 [INFO] test.py -                 fingerReadHandle(20): tf[0] = 0.0
2025-07-23 14:17:00.199788 [INFO] test.py -                 fingerReadHandle(21): tfDir[0] = 65535
2025-07-23 14:17:00.199819 [INFO] test.py -                 fingerReadHandle(19): nf[1] = 0.0
2025-07-23 14:17:00.199849 [INFO] test.py -                 fingerReadHandle(20): tf[1] = 0.0
2025-07-23 14:17:00.199877 [INFO] test.py -                 fingerReadHandle(21): tfDir[1] = 65535
2025-07-23 14:17:00.199906 [INFO] test.py -                 fingerReadHandle(22): sProxCapData = [0, 0]
2025-07-23 14:17:00.199935 [INFO] test.py -                 fingerReadHandle(23): mProxCapData = [0]
2025-07-23 14:17:00.251107 [INFO] test.py -                 fingerReadHandle(16): index=0
2025-07-23 14:17:00.251215 [INFO] test.py -                 fingerReadHandle(17): capChannelDat=[3343424, 3210564, 3451000, 3316128, 3169234, 3143490, 3241948, 3256024, 3156624, 3225850, 3500384, 3366246, 3241380, 3446132, 3932972, 8257492]
2025-07-23 14:17:00.251255 [INFO] test.py -                 fingerReadHandle(19): nf[0] = 0.0
2025-07-23 14:17:00.251287 [INFO] test.py -                 fingerReadHandle(20): tf[0] = 0.0
2025-07-23 14:17:00.251321 [INFO] test.py -                 fingerReadHandle(21): tfDir[0] = 65535
2025-07-23 14:17:00.251351 [INFO] test.py -                 fingerReadHandle(19): nf[1] = 0.0
2025-07-23 14:17:00.251380 [INFO] test.py -                 fingerReadHandle(20): tf[1] = 0.0
2025-07-23 14:17:00.251411 [INFO] test.py -                 fingerReadHandle(21): tfDir[1] = 65535
2025-07-23 14:17:00.251440 [INFO] test.py -                 fingerReadHandle(22): sProxCapData = [0, 0]
2025-07-23 14:17:00.251466 [INFO] test.py -                 fingerReadHandle(23): mProxCapData = [0]
2025-07-23 14:17:00.316640 [INFO] test.py -                 fingerReadHandle(16): index=0
2025-07-23 14:17:00.316745 [INFO] test.py -                 fingerReadHandle(17): capChannelDat=[3344676, 3212840, 3451304, 3317266, 3170600, 3143262, 3241872, 3256326, 3156890, 3226496, 3499968, 3365714, 3240848, 3446398, 3930886, 8254876]
2025-07-23 14:17:00.316787 [INFO] test.py -                 fingerReadHandle(19): nf[0] = 0.0
2025-07-23 14:17:00.316857 [INFO] test.py -                 fingerReadHandle(20): tf[0] = 0.0
2025-07-23 14:17:00.316900 [INFO] test.py -                 fingerReadHandle(21): tfDir[0] = 65535
2025-07-23 14:17:00.316931 [INFO] test.py -                 fingerReadHandle(19): nf[1] = 0.0
2025-07-23 14:17:00.316960 [INFO] test.py -                 fingerReadHandle(20): tf[1] = 0.0
2025-07-23 14:17:00.316995 [INFO] test.py -                 fingerReadHandle(21): tfDir[1] = 65535
2025-07-23 14:17:00.317023 [INFO] test.py -                 fingerReadHandle(22): sProxCapData = [0, 0]
2025-07-23 14:17:00.317051 [INFO] test.py -                 fingerReadHandle(23): mProxCapData = [0]
2025-07-23 14:17:00.382913 [INFO] test.py -                 fingerReadHandle(16): index=0
2025-07-23 14:17:00.383040 [INFO] test.py -                 fingerReadHandle(17): capChannelDat=[3344524, 3212346, 3451304, 3317494, 3170030, 3143794, 3241872, 3256136, 3153932, 3225168, 3499208, 3365866, 3240848, 3443364, 3929294, 8253246]
2025-07-23 14:17:00.383102 [INFO] test.py -                 fingerReadHandle(19): nf[0] = 0.0
2025-07-23 14:17:00.383136 [INFO] test.py -                 fingerReadHandle(20): tf[0] = 0.0
2025-07-23 14:17:00.383168 [INFO] test.py -                 fingerReadHandle(21): tfDir[0] = 65535
2025-07-23 14:17:00.383198 [INFO] test.py -                 fingerReadHandle(19): nf[1] = 0.0
2025-07-23 14:17:00.383228 [INFO] test.py -                 fingerReadHandle(20): tf[1] = 0.0
2025-07-23 14:17:00.383257 [INFO] test.py -                 fingerReadHandle(21): tfDir[1] = 65535
2025-07-23 14:17:00.383286 [INFO] test.py -                 fingerReadHandle(22): sProxCapData = [0, 0]
2025-07-23 14:17:00.383320 [INFO] test.py -                 fingerReadHandle(23): mProxCapData = [0]
2025-07-23 14:17:00.428521 [INFO] test.py -                 fingerReadHandle(16): index=0
2025-07-23 14:17:00.428640 [INFO] test.py -                 fingerReadHandle(17): capChannelDat=[3343196, 3211322, 3450508, 3315332, 3169310, 3144324, 3241454, 3255948, 3153932, 3223916, 3499172, 3364766, 3240014, 3442718, 3928686, 8253246]
2025-07-23 14:17:00.428679 [INFO] test.py -                 fingerReadHandle(19): nf[0] = 0.0
2025-07-23 14:17:00.428708 [INFO] test.py -                 fingerReadHandle(20): tf[0] = 0.0
2025-07-23 14:17:00.428758 [INFO] test.py -                 fingerReadHandle(21): tfDir[0] = 65535
2025-07-23 14:17:00.428789 [INFO] test.py -                 fingerReadHandle(19): nf[1] = 0.0
2025-07-23 14:17:00.428819 [INFO] test.py -                 fingerReadHandle(20): tf[1] = 0.0
2025-07-23 14:17:00.428848 [INFO] test.py -                 fingerReadHandle(21): tfDir[1] = 65535
2025-07-23 14:17:00.428887 [INFO] test.py -                 fingerReadHandle(22): sProxCapData = [0, 0]
2025-07-23 14:17:00.428916 [INFO] test.py -                 fingerReadHandle(23): mProxCapData = [0]
2025-07-23 14:17:00.472675 [INFO] test.py -                 fingerReadHandle(16): index=0
2025-07-23 14:17:00.472761 [INFO] test.py -                 fingerReadHandle(17): capChannelDat=[3344524, 3212346, 3450660, 3318062, 3173064, 3146410, 3243806, 3256136, 3154424, 3222892, 3498336, 3364766, 3241492, 3442718, 3928686, 8253852]
2025-07-23 14:17:00.472811 [INFO] test.py -                 fingerReadHandle(19): nf[0] = 0.0
2025-07-23 14:17:00.472844 [INFO] test.py -                 fingerReadHandle(20): tf[0] = 0.0
2025-07-23 14:17:00.472874 [INFO] test.py -                 fingerReadHandle(21): tfDir[0] = 65535
2025-07-23 14:17:00.472907 [INFO] test.py -                 fingerReadHandle(19): nf[1] = 0.0
2025-07-23 14:17:00.472935 [INFO] test.py -                 fingerReadHandle(20): tf[1] = 0.0
2025-07-23 14:17:00.472964 [INFO] test.py -                 fingerReadHandle(21): tfDir[1] = 65535
2025-07-23 14:17:00.472996 [INFO] test.py -                 fingerReadHandle(22): sProxCapData = [0, 0]
2025-07-23 14:17:00.473026 [INFO] test.py -                 fingerReadHandle(23): mProxCapData = [0]
2025-07-23 14:17:00.518192 [INFO] test.py -                 fingerReadHandle(16): index=0
2025-07-23 14:17:00.518284 [INFO] test.py -                 fingerReadHandle(17): capChannelDat=[3344638, 3212688, 3449862, 3315636, 3172838, 3146790, 3242972, 3258564, 3157004, 3222892, 3499322, 3365676, 3241492, 3447118, 3930242, 8253510]
2025-07-23 14:17:00.518322 [INFO] test.py -                 fingerReadHandle(19): nf[0] = 0.0
2025-07-23 14:17:00.518382 [INFO] test.py -                 fingerReadHandle(20): tf[0] = 0.0
2025-07-23 14:17:00.518425 [INFO] test.py -                 fingerReadHandle(21): tfDir[0] = 65535
2025-07-23 14:17:00.518461 [INFO] test.py -                 fingerReadHandle(19): nf[1] = 0.0
2025-07-23 14:17:00.518491 [INFO] test.py -                 fingerReadHandle(20): tf[1] = 0.0
2025-07-23 14:17:00.518519 [INFO] test.py -                 fingerReadHandle(21): tfDir[1] = 65535
2025-07-23 14:17:00.518561 [INFO] test.py -                 fingerReadHandle(22): sProxCapData = [0, 0]
2025-07-23 14:17:00.518590 [INFO] test.py -                 fingerReadHandle(23): mProxCapData = [0]
2025-07-23 14:17:00.564399 [INFO] test.py -                 fingerReadHandle(16): index=0
2025-07-23 14:17:00.564452 [INFO] test.py -                 fingerReadHandle(17): capChannelDat=[3344524, 3212802, 3449862, 3315636, 3172838, 3143300, 3242138, 3256174, 3156056, 3226040, 3500650, 3365676, 3241304, 3446738, 3929142, 8253510]
2025-07-23 14:17:00.564518 [INFO] test.py -                 fingerReadHandle(19): nf[0] = 0.0
2025-07-23 14:17:00.564544 [INFO] test.py -                 fingerReadHandle(20): tf[0] = 0.0
2025-07-23 14:17:00.564574 [INFO] test.py -                 fingerReadHandle(21): tfDir[0] = 65535
2025-07-23 14:17:00.564601 [INFO] test.py -                 fingerReadHandle(19): nf[1] = 0.0
2025-07-23 14:17:00.564629 [INFO] test.py -                 fingerReadHandle(20): tf[1] = 0.0
2025-07-23 14:17:00.564657 [INFO] test.py -                 fingerReadHandle(21): tfDir[1] = 65535
2025-07-23 14:17:00.564688 [INFO] test.py -                 fingerReadHandle(22): sProxCapData = [0, 0]
2025-07-23 14:17:00.564716 [INFO] test.py -                 fingerReadHandle(23): mProxCapData = [0]
2025-07-23 14:17:00.629925 [INFO] test.py -                 fingerReadHandle(16): index=0
2025-07-23 14:17:00.630069 [INFO] test.py -                 fingerReadHandle(17): capChannelDat=[3344410, 3212346, 3451038, 3318100, 3172116, 3146334, 3244300, 3254544, 3153400, 3225774, 3499968, 3366170, 3241380, 3445562, 3930432, 8251614]
2025-07-23 14:17:00.630122 [INFO] test.py -                 fingerReadHandle(19): nf[0] = 0.0
2025-07-23 14:17:00.630188 [INFO] test.py -                 fingerReadHandle(20): tf[0] = 0.0
2025-07-23 14:17:00.630246 [INFO] test.py -                 fingerReadHandle(21): tfDir[0] = 65535
2025-07-23 14:17:00.630295 [INFO] test.py -                 fingerReadHandle(19): nf[1] = 0.0
2025-07-23 14:17:00.630324 [INFO] test.py -                 fingerReadHandle(20): tf[1] = 0.0
2025-07-23 14:17:00.630354 [INFO] test.py -                 fingerReadHandle(21): tfDir[1] = 65535
2025-07-23 14:17:00.630385 [INFO] test.py -                 fingerReadHandle(22): sProxCapData = [0, 0]
2025-07-23 14:17:00.630415 [INFO] test.py -                 fingerReadHandle(23): mProxCapData = [0]
2025-07-23 14:17:00.675776 [INFO] test.py -                 fingerReadHandle(16): index=0
2025-07-23 14:17:00.675905 [INFO] test.py -                 fingerReadHandle(17): capChannelDat=[3344410, 3212346, 3450090, 3315674, 3173824, 3143908, 3239748, 3254544, 3153400, 3225774, 3499968, 3366170, 3241834, 3446510, 3929824, 8254308]
2025-07-23 14:17:00.675936 [INFO] test.py -                 fingerReadHandle(19): nf[0] = 0.0
2025-07-23 14:17:00.675958 [INFO] test.py -                 fingerReadHandle(20): tf[0] = 0.0
2025-07-23 14:17:00.675978 [INFO] test.py -                 fingerReadHandle(21): tfDir[0] = 65535
2025-07-23 14:17:00.675997 [INFO] test.py -                 fingerReadHandle(19): nf[1] = 0.0
